scientific_name_original,scientific_name_WFO,scientific_name_authorship_WFO,family_WFO,recovery_status,releve_ID,plot,year,subregion,latitude,longitude,percent_cover,abundance_class,cover_method,plot_percent_cover,relative_percent_cover,plot_size
Pseudopentameris macrantha,Pseudopentameris macrantha,(Schrad.) Conert,Poaceae,wfo_matched,CP_81_1966,CP_81,1966,cape_point,NA,NA,NA,3,condensed_Acocks_abundance_class_only,NA,NA,NA
Rhus laevigata,Searsia laevigata,(L.) F.A.Barkley,Anacardiaceae,wfo_matched,CP_81_1966,CP_81,1966,cape_point,NA,NA,NA,1,condensed_Acocks_abundance_class_only,NA,NA,NA
Rhus lucida,Searsia lucida,(L.) F.A.Barkley,Anacardiaceae,wfo_matched,CP_81_1966,CP_81,1966,cape_point,NA,NA,NA,2,condensed_Acocks_abundance_class_only,NA,NA,NA
Scirpus nodosus,Ficinia nodosa,"(Rottb.) Goetgh., Muasya & D.A.Simpson",Cyperaceae,wfo_matched,CP_81_1966,CP_81,1966,cape_point,NA,NA,NA,3,condensed_Acocks_abundance_class_only,NA,NA,NA
Selago spuria,Pseudoselago spuria,(L.) Hilliard,Scrophulariaceae,wfo_matched,CP_81_1966,CP_81,1966,cape_point,NA,NA,NA,1,condensed_Acocks_abundance_class_only,NA,NA,NA
Serruria villosa,Serruria villosa,(Lam.) R.Br.,Proteaceae,wfo_matched,CP_81_1966,CP_81,1966,cape_point,NA,NA,NA,2,condensed_Acocks_abundance_class_only,NA,NA,NA
Trachyandra tabularis,Trachyandra tabularis,(Baker) Oberm.,Asphodelaceae,wfo_matched,CP_81_1966,CP_81,1966,cape_point,NA,NA,NA,4,condensed_Acocks_abundance_class_only,NA,NA,NA
Adenandra villosa,Adenandra villosa,Lichtst. ex Roem. & Schult.,Rutaceae,wfo_matched,CP_82_1966,CP_82,1966,cape_point,-34.31435832,18.423509,NA,2,condensed_Acocks_abundance_class_only,NA,NA,NA
Agathelpis dubia,Microdon dubius,(L.) Hilliard,Scrophulariaceae,wfo_matched,CP_82_1966,CP_82,1966,cape_point,-34.31435832,18.423509,NA,2,condensed_Acocks_abundance_class_only,NA,NA,NA
Agathosma imbricata,Agathosma imbricata,(L.) Willd.,Rutaceae,wfo_matched,CP_82_1966,CP_82,1966,cape_point,-34.31435832,18.423509,NA,3,condensed_Acocks_abundance_class_only,NA,NA,NA
Anthospermum bergianum,Anthospermum bergianum,Cruse,Rubiaceae,wfo_matched,CP_82_1966,CP_82,1966,cape_point,-34.31435832,18.423509,NA,1,condensed_Acocks_abundance_class_only,NA,NA,NA
Anthospermum galioides,Anthospermum galioides,Rchb. ex Spreng.,Rubiaceae,wfo_matched,CP_82_1966,CP_82,1966,cape_point,-34.31435832,18.423509,NA,2,condensed_Acocks_abundance_class_only,NA,NA,NA
Aristea africana,Aristea africana,(L.) Hoffmanns.,Iridaceae,wfo_matched,CP_82_1966,CP_82,1966,cape_point,-34.31435832,18.423509,NA,5,condensed_Acocks_abundance_class_only,NA,NA,NA
Aspalathus abietina,Aspalathus abietina,Thunb.,Fabaceae,wfo_matched,CP_82_1966,CP_82,1966,cape_point,-34.31435832,18.423509,NA,1,condensed_Acocks_abundance_class_only,NA,NA,NA
Aspalathus callosa,Aspalathus callosa,L.,Fabaceae,wfo_matched,CP_82_1966,CP_82,1966,cape_point,-34.31435832,18.423509,NA,1,condensed_Acocks_abundance_class_only,NA,NA,NA
Aspalathus carnosa,Aspalathus carnosa,P.J.Bergius,Fabaceae,wfo_matched,CP_82_1966,CP_82,1966,cape_point,-34.31435832,18.423509,NA,1,condensed_Acocks_abundance_class_only,NA,NA,NA
Aspalathus retroflexa,Aspalathus retroflexa,L.,Fabaceae,wfo_matched,CP_82_1966,CP_82,1966,cape_point,-34.31435832,18.423509,NA,1,condensed_Acocks_abundance_class_only,NA,NA,NA
Carpacoce vaginellata,Carpacoce vaginellata,Salter,Rubiaceae,wfo_matched,CP_82_1966,CP_82,1966,cape_point,-34.31435832,18.423509,NA,5,condensed_Acocks_abundance_class_only,NA,NA,NA
Castalis nudicaulis,Dimorphotheca nudicaulis,DC.,Asteraceae,wfo_matched,CP_82_1966,CP_82,1966,cape_point,-34.31435832,18.423509,NA,3,condensed_Acocks_abundance_class_only,NA,NA,NA
Chironia linoides,Chironia linoides,L.,Gentianaceae,wfo_matched,CP_82_1966,CP_82,1966,cape_point,-34.31435832,18.423509,NA,2,condensed_Acocks_abundance_class_only,NA,NA,NA
Cliffortia subsetacea,Cliffortia subsetacea,(Eckl. & Zeyh.) Diels ex Bolus & Wolley-Dod,Rosaceae,wfo_matched,CP_82_1966,CP_82,1966,cape_point,-34.31435832,18.423509,NA,5,condensed_Acocks_abundance_class_only,NA,NA,NA
Corymbium glabrum,Corymbium glabrum,L.,Asteraceae,wfo_matched,CP_82_1966,CP_82,1966,cape_point,-34.31435832,18.423509,NA,1,condensed_Acocks_abundance_class_only,NA,NA,NA
Crassula fascicularis,Crassula fascicularis,Lam.,Crassulaceae,wfo_matched,CP_82_1966,CP_82,1966,cape_point,-34.31435832,18.423509,NA,1,condensed_Acocks_abundance_class_only,NA,NA,NA
Cryptadenia grandiflora,Lachnaea grandiflora,(L.f.) Baill.,Thymelaeaceae,wfo_matched,CP_82_1966,CP_82,1966,cape_point,-34.31435832,18.423509,NA,3,condensed_Acocks_abundance_class_only,NA,NA,NA
Diastella divaricata,Diastella divaricata,(P.J.Bergius) Rourke,Proteaceae,wfo_matched,CP_82_1966,CP_82,1966,cape_point,-34.31435832,18.423509,NA,3,condensed_Acocks_abundance_class_only,NA,NA,NA
Dilatris pillansii,Dilatris pillansii,W.F.Barker,Haemodoraceae,wfo_matched,CP_82_1966,CP_82,1966,cape_point,-34.31435832,18.423509,NA,1,condensed_Acocks_abundance_class_only,NA,NA,NA
Elegia filacea,Elegia filacea,Mast.,Restionaceae,wfo_matched,CP_82_1966,CP_82,1966,cape_point,-34.31435832,18.423509,NA,3,condensed_Acocks_abundance_class_only,NA,NA,NA
Elegia stipularis,Elegia stipularis,Mast.,Restionaceae,wfo_matched,CP_82_1966,CP_82,1966,cape_point,-34.31435832,18.423509,NA,3,condensed_Acocks_abundance_class_only,NA,NA,NA
Elytropappus scaber,Stoebe scabra,L.f.,Asteraceae,wfo_matched,CP_82_1966,CP_82,1966,cape_point,-34.31435832,18.423509,NA,2,condensed_Acocks_abundance_class_only,NA,NA,NA
Erica cerinthoides,Erica cerinthoides,L.,Ericaceae,wfo_matched,CP_82_1966,CP_82,1966,cape_point,-34.31435832,18.423509,NA,3,condensed_Acocks_abundance_class_only,NA,NA,NA
Erica coriifolia,Erica corifolia,L.,Ericaceae,wfo_matched,CP_82_1966,CP_82,1966,cape_point,-34.31435832,18.423509,NA,4,condensed_Acocks_abundance_class_only,NA,NA,NA
Erica imbricata,Erica imbricata,L.,Ericaceae,wfo_matched,CP_82_1966,CP_82,1966,cape_point,-34.31435832,18.423509,NA,1,condensed_Acocks_abundance_class_only,NA,NA,NA
Erica pulchella,Erica pulchella,Houtt.,Ericaceae,wfo_matched,CP_82_1966,CP_82,1966,cape_point,-34.31435832,18.423509,NA,1,condensed_Acocks_abundance_class_only,NA,NA,NA
Euphorbia silenifolia,Euphorbia silenifolia,(Haw.) Sweet,Euphorbiaceae,wfo_matched,CP_82_1966,CP_82,1966,cape_point,-34.31435832,18.423509,NA,1,condensed_Acocks_abundance_class_only,NA,NA,NA
Ficinia filiformis,Ficinia filiformis,(Lam.) Schrad.,Cyperaceae,wfo_matched,CP_82_1966,CP_82,1966,cape_point,-34.31435832,18.423509,NA,3,condensed_Acocks_abundance_class_only,NA,NA,NA
Ficinia pinquior,Ficinia pinguior,C.B.Clarke,Cyperaceae,wfo_matched,CP_82_1966,CP_82,1966,cape_point,-34.31435832,18.423509,NA,4,condensed_Acocks_abundance_class_only,NA,NA,NA
Ficinia rigida,Ficinia rigida,Levyns,Cyperaceae,wfo_matched,CP_82_1966,CP_82,1966,cape_point,-34.31435832,18.423509,NA,1,condensed_Acocks_abundance_class_only,NA,NA,NA
Gnidia imbricata,Gnidia imbricata,L.f.,Thymelaeaceae,wfo_matched,CP_82_1966,CP_82,1966,cape_point,-34.31435832,18.423509,NA,3,condensed_Acocks_abundance_class_only,NA,NA,NA
Gnidia pinifolia,Gnidia pinifolia,L.,Thymelaeaceae,wfo_matched,CP_82_1966,CP_82,1966,cape_point,-34.31435832,18.423509,NA,1,condensed_Acocks_abundance_class_only,NA,NA,NA
Haplocarpha lanata,Haplocarpha lanata,Less.,Asteraceae,wfo_matched,CP_82_1966,CP_82,1966,cape_point,-34.31435832,18.423509,NA,1,condensed_Acocks_abundance_class_only,NA,NA,NA
Hypodiscus aristatus,Hypodiscus aristatus,(Thunb.) C.Krauss,Restionaceae,wfo_matched,CP_82_1966,CP_82,1966,cape_point,-34.31435832,18.423509,NA,3,condensed_Acocks_abundance_class_only,NA,NA,NA
Hypodiscus willdenowia,Hypodiscus willdenovia,Mast.,Restionaceae,wfo_matched,CP_82_1966,CP_82,1966,cape_point,-34.31435832,18.423509,NA,3,condensed_Acocks_abundance_class_only,NA,NA,NA
Ischyrolepis capensis,Restio capensis,(L. ex C.B.Clarke) H.P.Linder & C.R.Hardy,Restionaceae,wfo_matched,CP_82_1966,CP_82,1966,cape_point,-34.31435832,18.423509,NA,3,condensed_Acocks_abundance_class_only,NA,NA,NA
Ischyrolepis cincinnata,Restio cincinnatus,Mast.,Restionaceae,wfo_matched,CP_82_1966,CP_82,1966,cape_point,-34.31435832,18.423509,NA,3,condensed_Acocks_abundance_class_only,NA,NA,NA
Lampranthus bicolor,Lampranthus bicolor,(L.) N.E.Br.,Aizoaceae,wfo_matched,CP_82_1966,CP_82,1966,cape_point,-34.31435832,18.423509,NA,1,condensed_Acocks_abundance_class_only,NA,NA,NA
Leucadendron laureolum,Leucadendron laureolum,(Lam.) Fourc.,Proteaceae,wfo_matched,CP_82_1966,CP_82,1966,cape_point,-34.31435832,18.423509,NA,1,condensed_Acocks_abundance_class_only,NA,NA,NA
Leucadendron salignum,Leucadendron salignum,P.J.Bergius,Proteaceae,wfo_matched,CP_82_1966,CP_82,1966,cape_point,-34.31435832,18.423509,NA,1,condensed_Acocks_abundance_class_only,NA,NA,NA
Lightfootia longifolia,Wahlenbergia longifolia,(A.DC.) Lammers,Campanulaceae,wfo_matched,CP_82_1966,CP_82,1966,cape_point,-34.31435832,18.423509,NA,2,condensed_Acocks_abundance_class_only,NA,NA,NA
Lobelia comosa,Lobelia comosa,L.,Campanulaceae,wfo_matched,CP_82_1966,CP_82,1966,cape_point,-34.31435832,18.423509,NA,2,condensed_Acocks_abundance_class_only,NA,NA,NA
Lobelia coronopifolia,Lobelia coronopifolia,L.,Campanulaceae,wfo_matched,CP_82_1966,CP_82,1966,cape_point,-34.31435832,18.423509,NA,5,condensed_Acocks_abundance_class_only,NA,NA,NA
Lobelia setacea,Lobelia setacea,Thunb.,Campanulaceae,wfo_matched,CP_82_1966,CP_82,1966,cape_point,-34.31435832,18.423509,NA,2,condensed_Acocks_abundance_class_only,NA,NA,NA
Macrostylis villosa,Macrostylis villosa,(Thunb.) Sond.,Rutaceae,wfo_matched,CP_82_1966,CP_82,1966,cape_point,-34.31435832,18.423509,NA,3,condensed_Acocks_abundance_class_only,NA,NA,NA
Metalasia brevifolia,Metalasia brevifolia,(Lam.) Levyns,Asteraceae,wfo_matched,CP_82_1966,CP_82,1966,cape_point,-34.31435832,18.423509,NA,3,condensed_Acocks_abundance_class_only,NA,NA,NA
Metalasia cephalotes,Metalasia cephalotes,(Thunb.) Less.,Asteraceae,wfo_matched,CP_82_1966,CP_82,1966,cape_point,-34.31435832,18.423509,NA,1,condensed_Acocks_abundance_class_only,NA,NA,NA
Muraltia rosmarinifolia,Muraltia rosmarinifolia,Levyns,Polygalaceae,wfo_matched,CP_82_1966,CP_82,1966,cape_point,-34.31435832,18.423509,NA,1,condensed_Acocks_abundance_class_only,NA,NA,NA
Pentaschistis aurea,Pentameris aurea,(Steud.) Galley & H.P.Linder,Poaceae,wfo_matched,CP_82_1966,CP_82,1966,cape_point,-34.31435832,18.423509,NA,1,condensed_Acocks_abundance_class_only,NA,NA,NA
Pentaschistis colorata,Pentameris colorata,(Steud.) Galley & H.P.Linder,Poaceae,wfo_matched,CP_82_1966,CP_82,1966,cape_point,-34.31435832,18.423509,NA,1,condensed_Acocks_abundance_class_only,NA,NA,NA
Pentaschistis curvifolia,Pentameris curvifolia,(Schrad.) Nees,Poaceae,wfo_matched,CP_82_1966,CP_82,1966,cape_point,-34.31435832,18.423509,NA,1,condensed_Acocks_abundance_class_only,NA,NA,NA
Phylica imberbis,Phylica imberbis,P.J.Bergius,Rhamnaceae,wfo_matched,CP_82_1966,CP_82,1966,cape_point,-34.31435832,18.423509,NA,3,condensed_Acocks_abundance_class_only,NA,NA,NA
Roella ciliata,Roella ciliata,L.,Campanulaceae,wfo_matched,CP_82_1966,CP_82,1966,cape_point,-34.31435832,18.423509,NA,4,condensed_Acocks_abundance_class_only,NA,NA,NA
Roella recurvata,Roella recurvata,A.DC.,Campanulaceae,wfo_matched,CP_82_1966,CP_82,1966,cape_point,-34.31435832,18.423509,NA,1,condensed_Acocks_abundance_class_only,NA,NA,NA
Schizaea pectinata,Schizaea pectinata,(L.) Sw.,Schizaeaceae,wfo_matched,CP_82_1966,CP_82,1966,cape_point,-34.31435832,18.423509,NA,1,condensed_Acocks_abundance_class_only,NA,NA,NA
Scirpus nodosus,Ficinia nodosa,"(Rottb.) Goetgh., Muasya & D.A.Simpson",Cyperaceae,wfo_matched,CP_82_1966,CP_82,1966,cape_point,-34.31435832,18.423509,NA,2,condensed_Acocks_abundance_class_only,NA,NA,NA
Selago spuria,Pseudoselago spuria,(L.) Hilliard,Scrophulariaceae,wfo_matched,CP_82_1966,CP_82,1966,cape_point,-34.31435832,18.423509,NA,4,condensed_Acocks_abundance_class_only,NA,NA,NA
Senecio triqueter,Senecio triqueter,DC.,Asteraceae,wfo_matched,CP_82_1966,CP_82,1966,cape_point,-34.31435832,18.423509,NA,1,condensed_Acocks_abundance_class_only,NA,NA,NA
Staberoha cernua,Staberoha cernua,(L.f.) T.Durand & Schinz,Restionaceae,wfo_matched,CP_82_1966,CP_82,1966,cape_point,-34.31435832,18.423509,NA,2,condensed_Acocks_abundance_class_only,NA,NA,NA
Stilbe ericoides,Stilbe ericoides,(L.) L.,Stilbaceae,wfo_matched,CP_82_1966,CP_82,1966,cape_point,-34.31435832,18.423509,NA,4,condensed_Acocks_abundance_class_only,NA,NA,NA
Stoebe sphaerocephala,Stoebe cyathuloides,Schltr.,Asteraceae,wfo_matched,CP_82_1966,CP_82,1966,cape_point,-34.31435832,18.423509,NA,2,condensed_Acocks_abundance_class_only,NA,NA,NA
Struthiola ciliata,Struthiola ciliata,(L.) Lam.,Thymelaeaceae,wfo_matched,CP_82_1966,CP_82,1966,cape_point,-34.31435832,18.423509,NA,4,condensed_Acocks_abundance_class_only,NA,NA,NA
Syncarpha vestita,Syncarpha vestita,(L.) B.Nord.,Asteraceae,wfo_matched,CP_82_1966,CP_82,1966,cape_point,-34.31435832,18.423509,NA,2,condensed_Acocks_abundance_class_only,NA,NA,NA
Tetraria compar,Schoenus compar,L.,Cyperaceae,wfo_matched,CP_82_1966,CP_82,1966,cape_point,-34.31435832,18.423509,NA,3,condensed_Acocks_abundance_class_only,NA,NA,NA
Tetraria cuspidata,Schoenus cuspidatus,Rottb.,Cyperaceae,wfo_matched,CP_82_1966,CP_82,1966,cape_point,-34.31435832,18.423509,NA,2,condensed_Acocks_abundance_class_only,NA,NA,NA
Tetraria eximia,Tetraria eximia,C.B.Clarke,Cyperaceae,wfo_matched,CP_82_1966,CP_82,1966,cape_point,-34.31435832,18.423509,NA,2,condensed_Acocks_abundance_class_only,NA,NA,NA
Tetraria microstachys,Tetraria microstachys,(Vahl) H.Pfeiff.,Cyperaceae,wfo_matched,CP_82_1966,CP_82,1966,cape_point,-34.31435832,18.423509,NA,4,condensed_Acocks_abundance_class_only,NA,NA,NA
Thamnochortus lucens,Thamnochortus lucens,(Poir.) H.P.Linder,Restionaceae,wfo_matched,CP_82_1966,CP_82,1966,cape_point,-34.31435832,18.423509,NA,3,condensed_Acocks_abundance_class_only,NA,NA,NA
Thesium acuminatum,Thesium acuminatum,A.W.Hill,Santalaceae,wfo_matched,CP_82_1966,CP_82,1966,cape_point,-34.31435832,18.423509,NA,3,condensed_Acocks_abundance_class_only,NA,NA,NA
Thesium carinatum,Thesium carinatum,A.DC.,Santalaceae,wfo_matched,CP_82_1966,CP_82,1966,cape_point,-34.31435832,18.423509,NA,3,condensed_Acocks_abundance_class_only,NA,NA,NA
Thesium strictum,Thesium strictum,P.J.Bergius,Santalaceae,wfo_matched,CP_82_1966,CP_82,1966,cape_point,-34.31435832,18.423509,NA,1,condensed_Acocks_abundance_class_only,NA,NA,NA
Thesium virgatum,Thesium virgatum,Lam.,Santalaceae,wfo_matched,CP_82_1966,CP_82,1966,cape_point,-34.31435832,18.423509,NA,1,condensed_Acocks_abundance_class_only,NA,NA,NA
Trachyandra hirsutiflora,Trachyandra hirsutiflora,(Adamson) Oberm.,Asphodelaceae,wfo_matched,CP_82_1966,CP_82,1966,cape_point,-34.31435832,18.423509,NA,1,condensed_Acocks_abundance_class_only,NA,NA,NA
Ursinia paleacea,Ursinia paleacea,(L.) Moench,Asteraceae,wfo_matched,CP_82_1966,CP_82,1966,cape_point,-34.31435832,18.423509,NA,1,condensed_Acocks_abundance_class_only,NA,NA,NA
Berzelia abrotanoides,Berzelia abrotanoides,(L.) Brongn.,Bruniaceae,wfo_matched,CP_83_1966,CP_83,1966,cape_point,-34.31463727,18.43349755,NA,2,condensed_Acocks_abundance_class_only,NA,NA,NA
Cliffortia subsetacea,Cliffortia subsetacea,(Eckl. & Zeyh.) Diels ex Bolus & Wolley-Dod,Rosaceae,wfo_matched,CP_83_1966,CP_83,1966,cape_point,-34.31463727,18.43349755,NA,5,condensed_Acocks_abundance_class_only,NA,NA,NA
Elegia cuspidata,Elegia cuspidata,Mast.,Restionaceae,wfo_matched,CP_83_1966,CP_83,1966,cape_point,-34.31463727,18.43349755,NA,5,condensed_Acocks_abundance_class_only,NA,NA,NA
Elegia filacea,Elegia filacea,Mast.,Restionaceae,wfo_matched,CP_83_1966,CP_83,1966,cape_point,-34.31463727,18.43349755,NA,4,condensed_Acocks_abundance_class_only,NA,NA,NA
Erica capensis,Erica turbiniflora,Salisb.,Ericaceae,wfo_matched,CP_83_1966,CP_83,1966,cape_point,-34.31463727,18.43349755,NA,1,condensed_Acocks_abundance_class_only,NA,NA,NA
Erica clavisepala,Erica clavisepala,Guthrie & Bolus,Ericaceae,wfo_matched,CP_83_1966,CP_83,1966,cape_point,-34.31463727,18.43349755,NA,4,condensed_Acocks_abundance_class_only,NA,NA,NA
Erica gnaphaloides,Erica gnaphaloides,L.,Ericaceae,wfo_matched,CP_83_1966,CP_83,1966,cape_point,-34.31463727,18.43349755,NA,2,condensed_Acocks_abundance_class_only,NA,NA,NA
Lachnaea densiflora,Lachnaea densiflora,Meisn.,Thymelaeaceae,wfo_matched,CP_83_1966,CP_83,1966,cape_point,-34.31463727,18.43349755,NA,1,condensed_Acocks_abundance_class_only,NA,NA,NA
Pentaschistis curvifolia,Pentameris curvifolia,(Schrad.) Nees,Poaceae,wfo_matched,CP_83_1966,CP_83,1966,cape_point,-34.31463727,18.43349755,NA,2,condensed_Acocks_abundance_class_only,NA,NA,NA
Restio bifurcus,Restio bifurcus,Nees ex Mast.,Restionaceae,wfo_matched,CP_83_1966,CP_83,1966,cape_point,-34.31463727,18.43349755,NA,2,condensed_Acocks_abundance_class_only,NA,NA,NA
Restio dodii,Restio dodii,Pillans,Restionaceae,wfo_matched,CP_83_1966,CP_83,1966,cape_point,-34.31463727,18.43349755,NA,3,condensed_Acocks_abundance_class_only,NA,NA,NA
Scirpus nodosus,Ficinia nodosa,"(Rottb.) Goetgh., Muasya & D.A.Simpson",Cyperaceae,wfo_matched,CP_83_1966,CP_83,1966,cape_point,-34.31463727,18.43349755,NA,3,condensed_Acocks_abundance_class_only,NA,NA,NA
Tetraria cuspidata,Schoenus cuspidatus,Rottb.,Cyperaceae,wfo_matched,CP_83_1966,CP_83,1966,cape_point,-34.31463727,18.43349755,NA,4,condensed_Acocks_abundance_class_only,NA,NA,NA
Tetraria eximia,Tetraria eximia,C.B.Clarke,Cyperaceae,wfo_matched,CP_83_1966,CP_83,1966,cape_point,-34.31463727,18.43349755,NA,1,condensed_Acocks_abundance_class_only,NA,NA,NA
Anthospermum galioides,Anthospermum galioides,Rchb. ex Spreng.,Rubiaceae,wfo_matched,CP_84_1966,CP_84,1966,cape_point,NA,NA,NA,3,condensed_Acocks_abundance_class_only,NA,NA,NA
Bobartia gladiata,Bobartia gladiata,(L.f.) Ker Gawl.,Iridaceae,wfo_matched,CP_84_1966,CP_84,1966,cape_point,NA,NA,NA,2,condensed_Acocks_abundance_class_only,NA,NA,NA
Corymbium africanum,Corymbium africanum,L.,Asteraceae,wfo_matched,CP_84_1966,CP_84,1966,cape_point,NA,NA,NA,3,condensed_Acocks_abundance_class_only,NA,NA,NA
Corymbium glabrum,Corymbium glabrum,L.,Asteraceae,wfo_matched,CP_84_1966,CP_84,1966,cape_point,NA,NA,NA,3,condensed_Acocks_abundance_class_only,NA,NA,NA
Diosma oppositifolia,Diosma oppositifolia,L.,Rutaceae,wfo_matched,CP_84_1966,CP_84,1966,cape_point,NA,NA,NA,3,condensed_Acocks_abundance_class_only,NA,NA,NA
Elegia juncea,Elegia juncea,L.,Restionaceae,wfo_matched,CP_84_1966,CP_84,1966,cape_point,NA,NA,NA,2,condensed_Acocks_abundance_class_only,NA,NA,NA
Elegia stipularis,Elegia stipularis,Mast.,Restionaceae,wfo_matched,CP_84_1966,CP_84,1966,cape_point,NA,NA,NA,4,condensed_Acocks_abundance_class_only,NA,NA,NA
Erica coriifolia,Erica corifolia,L.,Ericaceae,wfo_matched,CP_84_1966,CP_84,1966,cape_point,NA,NA,NA,3,condensed_Acocks_abundance_class_only,NA,NA,NA
Erica imbricata,Erica imbricata,L.,Ericaceae,wfo_matched,CP_84_1966,CP_84,1966,cape_point,NA,NA,NA,1,condensed_Acocks_abundance_class_only,NA,NA,NA
Ficinia filiformis,Ficinia filiformis,(Lam.) Schrad.,Cyperaceae,wfo_matched,CP_84_1966,CP_84,1966,cape_point,NA,NA,NA,3,condensed_Acocks_abundance_class_only,NA,NA,NA
Ficinia pinquior,Ficinia pinguior,C.B.Clarke,Cyperaceae,wfo_matched,CP_84_1966,CP_84,1966,cape_point,NA,NA,NA,3,condensed_Acocks_abundance_class_only,NA,NA,NA
Hypodiscus aristatus,Hypodiscus aristatus,(Thunb.) C.Krauss,Restionaceae,wfo_matched,CP_84_1966,CP_84,1966,cape_point,NA,NA,NA,3,condensed_Acocks_abundance_class_only,NA,NA,NA
Hypodiscus willdenowia,Hypodiscus willdenovia,Mast.,Restionaceae,wfo_matched,CP_84_1966,CP_84,1966,cape_point,NA,NA,NA,1,condensed_Acocks_abundance_class_only,NA,NA,NA
Ischyrolepis capensis,Restio capensis,(L. ex C.B.Clarke) H.P.Linder & C.R.Hardy,Restionaceae,wfo_matched,CP_84_1966,CP_84,1966,cape_point,NA,NA,NA,2,condensed_Acocks_abundance_class_only,NA,NA,NA
Ischyrolepis cincinnata,Restio cincinnatus,Mast.,Restionaceae,wfo_matched,CP_84_1966,CP_84,1966,cape_point,NA,NA,NA,3,condensed_Acocks_abundance_class_only,NA,NA,NA
Lightfootia parvifolia,Wahlenbergia parvifolia,(P.J.Bergius) Lammers,Campanulaceae,wfo_matched,CP_84_1966,CP_84,1966,cape_point,NA,NA,NA,1,condensed_Acocks_abundance_class_only,NA,NA,NA
Lobelia coronopifolia,Lobelia coronopifolia,L.,Campanulaceae,wfo_matched,CP_84_1966,CP_84,1966,cape_point,NA,NA,NA,1,condensed_Acocks_abundance_class_only,NA,NA,NA
Metalasia brevifolia,Metalasia brevifolia,(Lam.) Levyns,Asteraceae,wfo_matched,CP_84_1966,CP_84,1966,cape_point,NA,NA,NA,1,condensed_Acocks_abundance_class_only,NA,NA,NA
Metalasia cephalotes,Metalasia cephalotes,(Thunb.) Less.,Asteraceae,wfo_matched,CP_84_1966,CP_84,1966,cape_point,NA,NA,NA,3,condensed_Acocks_abundance_class_only,NA,NA,NA
Metalasia muricata,Metalasia muricata,(L.) D.Don,Asteraceae,wfo_matched,CP_84_1966,CP_84,1966,cape_point,NA,NA,NA,3,condensed_Acocks_abundance_class_only,NA,NA,NA
Phylica imberbis,Phylica imberbis,P.J.Bergius,Rhamnaceae,wfo_matched,CP_84_1966,CP_84,1966,cape_point,NA,NA,NA,2,condensed_Acocks_abundance_class_only,NA,NA,NA
Salaxis axillaris,Erica axillaris,Thunb.,Ericaceae,wfo_matched,CP_84_1966,CP_84,1966,cape_point,NA,NA,NA,4,condensed_Acocks_abundance_class_only,NA,NA,NA
Staberoha cernua,Staberoha cernua,(L.f.) T.Durand & Schinz,Restionaceae,wfo_matched,CP_84_1966,CP_84,1966,cape_point,NA,NA,NA,3,condensed_Acocks_abundance_class_only,NA,NA,NA
Struthiola ciliata,Struthiola ciliata,(L.) Lam.,Thymelaeaceae,wfo_matched,CP_84_1966,CP_84,1966,cape_point,NA,NA,NA,3,condensed_Acocks_abundance_class_only,NA,NA,NA
Sympieza labialis,Erica labialis,Salisb.,Ericaceae,wfo_matched,CP_84_1966,CP_84,1966,cape_point,NA,NA,NA,4,condensed_Acocks_abundance_class_only,NA,NA,NA
Syncarpha vestita,Syncarpha vestita,(L.) B.Nord.,Asteraceae,wfo_matched,CP_84_1966,CP_84,1966,cape_point,NA,NA,NA,2,condensed_Acocks_abundance_class_only,NA,NA,NA
Tetraria compar,Schoenus compar,L.,Cyperaceae,wfo_matched,CP_84_1966,CP_84,1966,cape_point,NA,NA,NA,1,condensed_Acocks_abundance_class_only,NA,NA,NA
Tetraria eximia,Tetraria eximia,C.B.Clarke,Cyperaceae,wfo_matched,CP_84_1966,CP_84,1966,cape_point,NA,NA,NA,2,condensed_Acocks_abundance_class_only,NA,NA,NA
Tetraria microstachys,Tetraria microstachys,(Vahl) H.Pfeiff.,Cyperaceae,wfo_matched,CP_84_1966,CP_84,1966,cape_point,NA,NA,NA,3,condensed_Acocks_abundance_class_only,NA,NA,NA
Thamnochortus lucens,Thamnochortus lucens,(Poir.) H.P.Linder,Restionaceae,wfo_matched,CP_84_1966,CP_84,1966,cape_point,NA,NA,NA,2,condensed_Acocks_abundance_class_only,NA,NA,NA
Thesium spicatum,Thesium spicatum,L.,Santalaceae,wfo_matched,CP_84_1966,CP_84,1966,cape_point,NA,NA,NA,2,condensed_Acocks_abundance_class_only,NA,NA,NA
Thesium viridifolium,Thesium viridifolium,Levyns,Santalaceae,wfo_matched,CP_84_1966,CP_84,1966,cape_point,NA,NA,NA,3,condensed_Acocks_abundance_class_only,NA,NA,NA
