Species,Plot,Year,Site,PercCover,AbundClass,PlotPercCov,RelPercCover,Family
Protea nitida,LB2_115,1993,langeberg,15,NA,235.4,0.0637213254035684,PROTEACEAE
Protea nitida,CB_38,1996,cederberg,15,NA,104,0.144230769230769,PROTEACEAE
Protea nitida,CB_70,1996,cederberg,15,NA,165.3,0.0907441016333938,PROTEACEAE
Protea nitida,BK_27_b,2011,baviaanskloof,1,NA,104.8,0.00954198473282443,PROTEACEAE
Protea nitida,CB_34,1996,cederberg,15,NA,57.5,0.260869565217391,PROTEACEAE
Protea nitida,CB_144,1996,cederberg,15,NA,69.2,0.216763005780347,PROTEACEAE
Protea nitida,CB_24,1996,cederberg,15,NA,135.4,0.110782865583456,PROTEACEAE
Protea nitida,BK_65,1992,baviaanskloof,5,NA,60.4,0.0827814569536424,PROTEACEAE
Protea nitida,BK_61_b,2011,baviaanskloof,1,NA,109.1,0.00916590284142988,PROTEACEAE
Protea nitida,CB_146,1996,cederberg,15,NA,107.2,0.139925373134328,PROTEACEAE
Protea nitida,CB_28,1996,cederberg,15,NA,138.7,0.108147080028839,PROTEACEAE
Protea nitida,CB_54,1996,cederberg,15,NA,173.9,0.0862564692351926,PROTEACEAE
Protea nitida,LB2_118,1993,langeberg,15,NA,190.5,0.078740157480315,PROTEACEAE
Protea nitida,HK_206,1978,hangklip,0.1,NA,109.2,0.000915750915750916,PROTEACEAE
Protea nitida,LB2_73,1993,langeberg,2.5,NA,176,0.0142045454545455,PROTEACEAE
Protea nitida,BK_62_b,2011,baviaanskloof,2,NA,97.7,0.0204708290685773,PROTEACEAE
Protea nitida,CB_90,1996,cederberg,2.5,NA,89,0.0280898876404494,PROTEACEAE
Protea nitida,CB_154,1996,cederberg,15,NA,95.8,0.156576200417537,PROTEACEAE
Protea nitida,LB2_117,1993,langeberg,15,NA,233.6,0.0642123287671233,PROTEACEAE
Protea nitida,CB_27,1996,cederberg,15,NA,103.5,0.144927536231884,PROTEACEAE
Protea nitida,CB_95,1996,cederberg,0.1,NA,74.4,0.00134408602150538,PROTEACEAE
Protea nitida,BK_62,1992,baviaanskloof,3,NA,75.5,0.0397350993377483,PROTEACEAE
Protea nitida,HK_13,1978,hangklip,2.5,NA,89.3,0.0279955207166853,PROTEACEAE
Protea nitida,CB_46,1996,cederberg,2.5,NA,69.2,0.0361271676300578,PROTEACEAE
Protea nitida,CB_29,1996,cederberg,15,NA,176.2,0.0851305334846765,PROTEACEAE
Protea nitida,LB2_116,1993,langeberg,15,NA,208,0.0721153846153846,PROTEACEAE
Protea piscina,LB1_129,1993,langeberg,2.5,NA,243.2,0.0102796052631579,PROTEACEAE
Protea piscina,LB1_128,1993,langeberg,2.5,NA,377.7,0.0066190097961345,PROTEACEAE
Protea piscina,LB1_135,1993,langeberg,2.5,NA,412.8,0.0060562015503876,PROTEACEAE
Protea piscina,LB1_126,1993,langeberg,2.5,NA,193.4,0.0129265770423992,PROTEACEAE
Protea piscina,LB1_125,1993,langeberg,2.5,NA,473.1,0.00528429507503699,PROTEACEAE
Protea punctata,CB_178,1996,cederberg,37.5,NA,114.2,0.328371278458844,PROTEACEAE
Protea repens,BK_111_a,2011,baviaanskloof,0.5,NA,67.1,0.00745156482861401,PROTEACEAE
Protea repens,BK_79,1992,baviaanskloof,0.5,NA,70.7,0.00707213578500707,PROTEACEAE
Protea repens,HTR_2_nieu,2014,htr,6,NA,84.7,0.0708382526564345,PROTEACEAE
Protea repens,LB1_24,1993,langeberg,15,NA,272.9,0.0549651887138146,PROTEACEAE
Protea repens,BK_98_a,2011,baviaanskloof,6,NA,99.5,0.0603015075376884,PROTEACEAE
Protea repens,LB1_113,1993,langeberg,37.5,NA,297.7,0.125965737319449,PROTEACEAE
Protea repens,LB1_54,1993,langeberg,0.1,NA,292.9,0.000341413451689997,PROTEACEAE
Protea repens,HTR_3_nieu,2014,htr,3,NA,152.8,0.0196335078534031,PROTEACEAE
Protea repens,BK_80_a,2011,baviaanskloof,5,NA,117.5,0.0425531914893617,PROTEACEAE
Protea repens,BK_16_a,2011,baviaanskloof,1,NA,136.2,0.00734214390602056,PROTEACEAE
Protea repens,HK_42,1978,hangklip,2.5,NA,50.9,0.0491159135559921,PROTEACEAE
Protea repens,LB1_53,1993,langeberg,37.5,NA,210.1,0.178486435030938,PROTEACEAE
Protea repens,BK_35,1992,baviaanskloof,0.5,NA,49.3,0.0101419878296146,PROTEACEAE
Protea repens,LB1_102,1993,langeberg,62.5,NA,350.2,0.17846944603084,PROTEACEAE
Protea repens,HK_210,1978,hangklip,15,NA,39.4,0.380710659898477,PROTEACEAE
Protea repens,LB1_47,1993,langeberg,0.1,NA,152.8,0.000654450261780105,PROTEACEAE
Protea repens,LB1_49,1993,langeberg,2.5,NA,238,0.0105042016806723,PROTEACEAE
Protea repens,BK_63,1992,baviaanskloof,6,NA,70,0.0857142857142857,PROTEACEAE
Protea repens,BK_78_a,2011,baviaanskloof,25,NA,113.1,0.2210433244916,PROTEACEAE
Protea repens,BK_85_b,2011,baviaanskloof,1,NA,113.1,0.00884173297966401,PROTEACEAE
Protea repens,LB2_133,1993,langeberg,2.5,NA,157.8,0.0158428390367554,PROTEACEAE
Protea repens,LB1_99,1993,langeberg,37.5,NA,352.9,0.106262397279683,PROTEACEAE
Protea repens,LB1_110,1993,langeberg,15,NA,418.1,0.0358765845491509,PROTEACEAE
Protea repens,LB1_114,1993,langeberg,37.5,NA,282.8,0.132602545968883,PROTEACEAE
Protea repens,BK_98_b,2011,baviaanskloof,5,NA,95.4,0.0524109014675052,PROTEACEAE
Protea repens,LB1_55,1993,langeberg,15,NA,202.7,0.0740009866798224,PROTEACEAE
Protea repens,LB2_134,1993,langeberg,2.5,NA,115.9,0.0215703192407248,PROTEACEAE
Protea repens,BK_80_b,2011,baviaanskloof,8,NA,127.5,0.0627450980392157,PROTEACEAE
Protea repens,BK_119_b,2011,baviaanskloof,1,NA,132.1,0.00757002271006813,PROTEACEAE
Protea repens,LB2_144,1993,langeberg,2.5,NA,148.5,0.0168350168350168,PROTEACEAE
Protea repens,LB1_103,1993,langeberg,15,NA,300.3,0.0499500499500499,PROTEACEAE
Protea repens,HK_200,1978,hangklip,2.5,NA,9.4,0.265957446808511,PROTEACEAE
Protea repens,LB1_98,1993,langeberg,0.1,NA,245.5,0.000407331975560081,PROTEACEAE
Protea repens,BK_113_b,2011,baviaanskloof,2,NA,82.1,0.0243605359317905,PROTEACEAE
Protea repens,LB1_112,1993,langeberg,37.5,NA,377.8,0.0992588671254632,PROTEACEAE
Protea repens,BK_113_a,2011,baviaanskloof,2,NA,74.4,0.0268817204301075,PROTEACEAE
Protea repens,BK_80,1992,baviaanskloof,7,NA,80.6,0.086848635235732,PROTEACEAE
Protea repens,BK_119_a,2011,baviaanskloof,2,NA,150.4,0.0132978723404255,PROTEACEAE
Protea repens,HK_241,1978,hangklip,0.1,NA,34,0.00294117647058824,PROTEACEAE
Protea repens,HTR_1_nieu,2014,htr,5,NA,79,0.0632911392405063,PROTEACEAE
Protea repens,LB2_146,1993,langeberg,2.5,NA,131,0.0190839694656489,PROTEACEAE
Protea repens,LB1_104,1993,langeberg,15,NA,207.8,0.0721847930702599,PROTEACEAE
Protea repens,LB2_132,1993,langeberg,0.1,NA,103.6,0.000965250965250965,PROTEACEAE
Protea repens,BK_78,1992,baviaanskloof,10,NA,83.1,0.120336943441637,PROTEACEAE
Protea repens,LB2_145,1993,langeberg,37.5,NA,153.9,0.243664717348928,PROTEACEAE
Protea repens,LB2_143,1993,langeberg,0.1,NA,203.5,0.000491400491400491,PROTEACEAE
Protea repens,LB2_128,1993,langeberg,15,NA,176,0.0852272727272727,PROTEACEAE
Protea repens,HTR_4_nieu,2014,htr,1,NA,133.9,0.00746825989544436,PROTEACEAE
Protea repens,LB1_101,1993,langeberg,87.5,NA,325.3,0.26898247771288,PROTEACEAE
Protea repens,HK_202,1978,hangklip,0.1,NA,17.1,0.00584795321637427,PROTEACEAE
Protea repens,BK_16,1992,baviaanskloof,2,NA,59.1,0.0338409475465313,PROTEACEAE
Protea repens,BK_85_a,2011,baviaanskloof,1,NA,107,0.00934579439252336,PROTEACEAE
Protea repens,BK_78_b,2011,baviaanskloof,25,NA,118,0.211864406779661,PROTEACEAE
Protea repens,LB1_100,1993,langeberg,15,NA,265.8,0.0564334085778781,PROTEACEAE
Protea repens,HK_67,1978,hangklip,0.1,NA,50.3,0.00198807157057654,PROTEACEAE
Protea repens,BK_85,1992,baviaanskloof,5,NA,78.6,0.0636132315521628,PROTEACEAE
Protea repens,BK_16_b,2011,baviaanskloof,3,NA,124.8,0.0240384615384615,PROTEACEAE
Protea repens,BK_13,1992,baviaanskloof,0.5,NA,37.2,0.0134408602150538,PROTEACEAE
Protea rubropilosa,LB2_116,1993,langeberg,0.1,NA,208,0.000480769230769231,PROTEACEAE
Protea rubropilosa,LB2_118,1993,langeberg,2.5,NA,190.5,0.0131233595800525,PROTEACEAE
Protea scabra,HK_211,1978,hangklip,2.5,NA,74,0.0337837837837838,PROTEACEAE
Protea scabra,HK_69,1978,hangklip,0.1,NA,30.7,0.00325732899022801,PROTEACEAE
Protea scabra,HK_99,1978,hangklip,0.1,NA,34.5,0.00289855072463768,PROTEACEAE
Protea scabra,HK_72,1978,hangklip,2.5,NA,31.1,0.0803858520900322,PROTEACEAE
Protea scabra,HK_104,1978,hangklip,0.1,NA,53.1,0.00188323917137476,PROTEACEAE
Protea scabra,HK_74,1978,hangklip,0.1,NA,73.3,0.00136425648021828,PROTEACEAE
Protea scabra,HK_28,1978,hangklip,2.5,NA,26.4,0.0946969696969697,PROTEACEAE
Protea scabra,HK_206,1978,hangklip,2.5,NA,109.2,0.0228937728937729,PROTEACEAE
Protea scabra,HK_75,1978,hangklip,0.1,NA,69.4,0.00144092219020173,PROTEACEAE
Protea scabra,HK_10,1978,hangklip,0.1,NA,145.4,0.000687757909215956,PROTEACEAE
Protea scabra,HK_210,1978,hangklip,0.1,NA,39.4,0.00253807106598985,PROTEACEAE
Protea scabra,HK_42,1978,hangklip,0.1,NA,50.9,0.00196463654223969,PROTEACEAE
Protea scabra,HK_212,1978,hangklip,0.1,NA,122.2,0.000818330605564648,PROTEACEAE
Protea scabra,HK_241,1978,hangklip,0.1,NA,34,0.00294117647058824,PROTEACEAE
Protea scabra,HK_102,1978,hangklip,0.1,NA,10.6,0.00943396226415094,PROTEACEAE
Protea scabra,HK_30,1978,hangklip,0.1,NA,8.3,0.0120481927710843,PROTEACEAE
Protea scabra,HK_154,1978,hangklip,0.1,NA,11,0.00909090909090909,PROTEACEAE
Protea scabra,HK_135,1978,hangklip,0.1,NA,9,0.0111111111111111,PROTEACEAE
Protea scabra,HK_7,1978,hangklip,15,NA,179.9,0.0833796553640912,PROTEACEAE
Protea scabra,HK_200,1978,hangklip,0.1,NA,9.4,0.0106382978723404,PROTEACEAE
Protea scabra,HK_87,1978,hangklip,0.1,NA,5.8,0.0172413793103448,PROTEACEAE
Protea scabra,HK_207,1978,hangklip,0.1,NA,12.1,0.00826446280991736,PROTEACEAE
Protea scolopendriifolia,CB_178,1996,cederberg,0.1,NA,114.2,0.000875656742556918,PROTEACEAE
Protea speciosa,LB1_125,1993,langeberg,0.1,NA,473.1,0.00021137180300148,PROTEACEAE
Protea tenax,BK_10,1992,baviaanskloof,1,NA,27.5,0.0363636363636364,PROTEACEAE
Protea tenax,BK_10_a,2011,baviaanskloof,2,NA,99.6,0.0200803212851406,PROTEACEAE
Protea tenax,BK_118,1992,baviaanskloof,2,NA,109,0.018348623853211,PROTEACEAE
Protea tenax,BK_120,1992,baviaanskloof,0.5,NA,100,0.005,PROTEACEAE
Protea tenax,BK_26_b,2011,baviaanskloof,2,NA,123.4,0.0162074554294976,PROTEACEAE
Protea tenax,BK_18_a,2011,baviaanskloof,3,NA,101.3,0.0296150049358342,PROTEACEAE
Protea tenax,BK_10_b,2011,baviaanskloof,2,NA,98.1,0.0203873598369011,PROTEACEAE
Protea tenax,BK_93,1992,baviaanskloof,0.5,NA,95,0.00526315789473684,PROTEACEAE
Protea tenax,BK_63,1992,baviaanskloof,1,NA,70,0.0142857142857143,PROTEACEAE
Protea tenax,BK_6,1992,baviaanskloof,0.5,NA,50.5,0.0099009900990099,PROTEACEAE
Protea tenax,BK_46,1992,baviaanskloof,0.5,NA,61.6,0.00811688311688312,PROTEACEAE
Protea tenax,BK_6_b,2011,baviaanskloof,0.1,NA,102.7,0.000973709834469328,PROTEACEAE
Protea tenax,BK_97,1992,baviaanskloof,1,NA,85.8,0.0116550116550117,PROTEACEAE
Protea tenax,BK_17,1992,baviaanskloof,1,NA,71.1,0.0140646976090014,PROTEACEAE
Protea tenax,BK_18,1992,baviaanskloof,1,NA,77,0.012987012987013,PROTEACEAE
Protea tenax,BK_18_b,2011,baviaanskloof,3,NA,107.5,0.027906976744186,PROTEACEAE
Protea tenax,BK_26_a,2011,baviaanskloof,2,NA,118.3,0.0169061707523246,PROTEACEAE
Protea tenax,BK_46_b,2011,baviaanskloof,1,NA,101.6,0.00984251968503937,PROTEACEAE
Psammotropha anguina,CB_126,1996,cederberg,0.1,NA,84,0.00119047619047619,MOLLUGINACEAE
Psammotropha anguina,CB_99,1996,cederberg,2.5,NA,93.5,0.0267379679144385,MOLLUGINACEAE
Psammotropha anguina,CB_156,1996,cederberg,0.1,NA,61.8,0.00161812297734628,MOLLUGINACEAE
Psammotropha quadrangularis,CB_120,1996,cederberg,0.1,NA,78.6,0.00127226463104326,MOLLUGINACEAE
Pseudopentameris brachyphylla,HK_188,1978,hangklip,0.1,NA,103.1,0.000969932104752667,POACEAE
Pseudopentameris brachyphylla,HK_156,1978,hangklip,0.1,NA,186.3,0.000536768652710682,POACEAE
Pseudopentameris brachyphylla,HK_167,1978,hangklip,0.1,NA,80.9,0.00123609394313968,POACEAE
Pseudopentameris brachyphylla,HK_158,1978,hangklip,0.1,NA,15.2,0.00657894736842105,POACEAE
Pseudopentameris brachyphylla,HK_157,1978,hangklip,0.1,NA,227.6,0.000439367311072056,POACEAE
Pseudopentameris brachyphylla,HK_159,1978,hangklip,0.1,NA,72.8,0.00137362637362637,POACEAE
Pseudopentameris brachyphylla,HK_177,1978,hangklip,0.1,NA,101.8,0.000982318271119843,POACEAE
Pseudopentameris brachyphylla,HK_173,1978,hangklip,0.1,NA,18.5,0.00540540540540541,POACEAE
Pseudopentameris brachyphylla,HK_181,1978,hangklip,0.1,NA,82.4,0.00121359223300971,POACEAE
Pseudopentameris brachyphylla,HK_166,1978,hangklip,0.1,NA,152.5,0.000655737704918033,POACEAE
Pseudopentameris brachyphylla,HK_164,1978,hangklip,0.1,NA,111.5,0.000896860986547085,POACEAE
Pseudopentameris brachyphylla,HK_187,1978,hangklip,0.1,NA,86.9,0.00115074798619102,POACEAE
Pseudopentameris brachyphylla,HK_163,1978,hangklip,2.5,NA,81.1,0.030826140567201,POACEAE
Pseudopentameris brachyphylla,HK_183,1978,hangklip,0.1,NA,37.6,0.00265957446808511,POACEAE
Pseudopentameris brachyphylla,HK_185,1978,hangklip,2.5,NA,127.6,0.0195924764890282,POACEAE
Pseudopentameris brachyphylla,HK_162,1978,hangklip,0.1,NA,45.4,0.00220264317180617,POACEAE
Pseudopentameris brachyphylla,HK_182,1978,hangklip,0.1,NA,55.3,0.00180831826401447,POACEAE
Pseudopentameris brachyphylla,HK_239,1978,hangklip,0.1,NA,61.2,0.00163398692810458,POACEAE
Pseudopentameris brachyphylla,HK_191,1978,hangklip,0.1,NA,117.8,0.000848896434634975,POACEAE
Pseudopentameris brachyphylla,HK_227,1978,hangklip,0.1,NA,20.8,0.00480769230769231,POACEAE
Pseudopentameris brachyphylla,HK_161,1978,hangklip,0.1,NA,42.3,0.00236406619385343,POACEAE
Pseudopentameris brachyphylla,HK_209,1978,hangklip,0.1,NA,203.2,0.000492125984251969,POACEAE
Pseudopentameris brachyphylla,HK_170,1978,hangklip,0.1,NA,189.3,0.000528262017960909,POACEAE
Pseudopentameris brachyphylla,HK_193,1978,hangklip,0.1,NA,78.2,0.00127877237851662,POACEAE
Pseudopentameris brachyphylla,HK_171,1978,hangklip,0.1,NA,164.3,0.000608642726719416,POACEAE
Pseudopentameris brachyphylla,HK_228,1978,hangklip,0.1,NA,19.3,0.00518134715025907,POACEAE
Pseudopentameris brachyphylla,HK_192,1978,hangklip,0.1,NA,102.8,0.000972762645914397,POACEAE
Pseudopentameris brachyphylla,HK_195,1978,hangklip,0.1,NA,110.5,0.000904977375565611,POACEAE
Pseudopentameris macrantha,HK_51,1978,hangklip,0.1,NA,73.8,0.0013550135501355,POACEAE
Pseudopentameris macrantha,HK_50,1978,hangklip,0.1,NA,49.3,0.00202839756592292,POACEAE
Pseudopentameris macrantha,HK_142,1978,hangklip,0.1,NA,42.3,0.00236406619385343,POACEAE
Pseudopentameris macrantha,HK_108,1978,hangklip,0.1,NA,82.9,0.00120627261761158,POACEAE
Pseudopentameris macrantha,CP_99,1966,cape_point,NA,2,NA,NA,POACEAE
Pseudopentameris macrantha,HK_63,1978,hangklip,0.1,NA,30.1,0.00332225913621262,POACEAE
Pseudopentameris macrantha,HK_146,1978,hangklip,0.1,NA,85.1,0.00117508813160987,POACEAE
Pseudopentameris macrantha,HK_75,1978,hangklip,2.5,NA,69.4,0.0360230547550432,POACEAE
Pseudopentameris macrantha,HK_150,1978,hangklip,0.1,NA,34.5,0.00289855072463768,POACEAE
Pseudopentameris macrantha,HK_68,1978,hangklip,2.5,NA,28.4,0.0880281690140845,POACEAE
Pseudopentameris macrantha,HK_139,1978,hangklip,0.1,NA,15.3,0.0065359477124183,POACEAE
Pseudopentameris macrantha,CP_99,1996,cape_point,NA,3,NA,NA,POACEAE
Pseudopentameris macrantha,HK_72,1978,hangklip,0.1,NA,31.1,0.00321543408360129,POACEAE
Pseudopentameris macrantha,HK_53,1978,hangklip,0.1,NA,90.5,0.00110497237569061,POACEAE
Pseudopentameris macrantha,CP_89,1966,cape_point,NA,2,NA,NA,POACEAE
Pseudopentameris macrantha,HK_82,1978,hangklip,2.5,NA,54.7,0.0457038391224863,POACEAE
Pseudopentameris macrantha,CP_72,1966,cape_point,NA,2,NA,NA,POACEAE
Pseudopentameris macrantha,CP_23,1966,cape_point,NA,2,NA,NA,POACEAE
Pseudopentameris macrantha,CP_81,1996,cape_point,NA,4,NA,NA,POACEAE
Pseudopentameris macrantha,CP_74,1996,cape_point,NA,3,NA,NA,POACEAE
Pseudopentameris macrantha,HK_148,1978,hangklip,0.1,NA,62.1,0.00161030595813205,POACEAE
Pseudopentameris macrantha,CP_81,1966,cape_point,NA,3,NA,NA,POACEAE
Pseudopentameris macrantha,HK_140,1978,hangklip,0.1,NA,11.4,0.0087719298245614,POACEAE
Pseudopentameris macrantha,CP_31,1996,cape_point,NA,2,NA,NA,POACEAE
Pseudopentameris macrantha,HK_74,1978,hangklip,0.1,NA,73.3,0.00136425648021828,POACEAE
Pseudopentameris macrantha,HK_134,1978,hangklip,0.1,NA,10.5,0.00952380952380952,POACEAE
Pseudopentameris macrantha,HK_131,1978,hangklip,0.1,NA,24.5,0.00408163265306122,POACEAE
Pseudopentameris macrantha,CP_72,2010,cape_point,0.4,2,84.21,0.00475002968768555,POACEAE
Pseudopentameris macrantha,CP_87,1966,cape_point,NA,1,NA,NA,POACEAE
Pseudopentameris macrantha,CP_100,1966,cape_point,NA,3,NA,NA,POACEAE
Pseudopentameris macrantha,CP_42,1996,cape_point,NA,3,NA,NA,POACEAE
Pseudopentameris macrantha,HK_137,1978,hangklip,0.1,NA,25.4,0.00393700787401575,POACEAE
Pseudopentameris macrantha,CP_23,1996,cape_point,NA,3,NA,NA,POACEAE
Pseudopentameris macrantha,CP_31,1966,cape_point,NA,1,NA,NA,POACEAE
Pseudopentameris macrantha,CP_14,1996,cape_point,NA,1,NA,NA,POACEAE
Pseudopentameris macrantha,HK_46,1978,hangklip,2.5,NA,69.6,0.0359195402298851,POACEAE
Pseudopentameris macrantha,CP_99,2010,cape_point,2.9,3,66.68,0.0434913017396521,POACEAE
Pseudopentameris macrantha,HK_62,1978,hangklip,0.1,NA,30.9,0.00323624595469256,POACEAE
Pseudopentameris macrantha,CP_42,1966,cape_point,NA,2,NA,NA,POACEAE
Pseudopentameris macrantha,HK_133,1978,hangklip,0.1,NA,56.3,0.00177619893428064,POACEAE
Pseudopentameris macrantha,HK_80,1978,hangklip,0.1,NA,29.6,0.00337837837837838,POACEAE
Pseudopentameris macrantha,CP_70,1966,cape_point,NA,1,NA,NA,POACEAE
Pseudopentameris macrantha,HK_48,1978,hangklip,0.1,NA,15.1,0.00662251655629139,POACEAE
Pseudopentameris macrantha,HK_145,1978,hangklip,0.1,NA,62.5,0.0016,POACEAE
Pseudopentameris macrantha,HK_65,1978,hangklip,0.1,NA,62.5,0.0016,POACEAE
Pseudopentameris macrantha,CP_74,1966,cape_point,NA,3,NA,NA,POACEAE
Pseudopentameris macrantha,HK_132,1978,hangklip,0.1,NA,22.2,0.0045045045045045,POACEAE
Pseudopentameris macrantha,HK_76,1978,hangklip,0.1,NA,23.1,0.00432900432900433,POACEAE
Pseudopentameris macrantha,HK_86,1978,hangklip,0.1,NA,33.4,0.0029940119760479,POACEAE
Pseudopentameris macrantha,HK_103,1978,hangklip,0.1,NA,20.3,0.00492610837438424,POACEAE
Pseudopentameris macrantha,HK_143,1978,hangklip,0.1,NA,9.4,0.0106382978723404,POACEAE
Pseudopentameris macrantha,HK_49,1978,hangklip,0.1,NA,59.2,0.00168918918918919,POACEAE
Pseudopentameris macrantha,CP_100,1996,cape_point,NA,3,NA,NA,POACEAE
Pseudopentameris macrantha,CP_75,1966,cape_point,NA,1,NA,NA,POACEAE
Pseudopentameris macrantha,CP_89,1996,cape_point,NA,3,NA,NA,POACEAE
Pseudopentameris macrantha,CP_87,1996,cape_point,NA,1,NA,NA,POACEAE
Pseudopentameris macrantha,HK_77,1978,hangklip,0.1,NA,37.7,0.0026525198938992,POACEAE
Pseudopentameris macrantha,HK_73,1978,hangklip,0.1,NA,42.4,0.00235849056603774,POACEAE
Pseudopentameris macrantha,HK_90,1978,hangklip,0.1,NA,11.5,0.00869565217391304,POACEAE
Pseudopentameris macrantha,HK_129,1978,hangklip,0.1,NA,41,0.0024390243902439,POACEAE
Pseudopentameris macrantha,HK_47,1978,hangklip,0.1,NA,26.9,0.00371747211895911,POACEAE
Pseudoselago humilis,CB_171,1996,cederberg,0.1,NA,81.8,0.00122249388753056,SCROPHULARIACEAE
Pseudoselago humilis,CB_121,1996,cederberg,0.1,NA,181,0.000552486187845304,SCROPHULARIACEAE
Pseudoselago humilis,CB_76,1996,cederberg,0.1,NA,93.6,0.00106837606837607,SCROPHULARIACEAE
Pseudoselago humilis,CB_156,1996,cederberg,0.1,NA,61.8,0.00161812297734628,SCROPHULARIACEAE
Pseudoselago serrata,CB_132,1996,cederberg,0.1,NA,172.1,0.000581057524694945,SCROPHULARIACEAE
Pseudoselago serrata,CB_131,1996,cederberg,0.1,NA,198.1,0.000504795557799091,SCROPHULARIACEAE
Pseudoselago serrata,LB2_120,1993,langeberg,0.1,NA,125.6,0.000796178343949045,SCROPHULARIACEAE
Pseudoselago serrata,CB_46,1996,cederberg,0.1,NA,69.2,0.00144508670520231,SCROPHULARIACEAE
Pseudoselago serrata,CB_113,1996,cederberg,0.1,NA,48.3,0.0020703933747412,SCROPHULARIACEAE
Pseudoselago serrata,CP_100,1966,cape_point,NA,3,NA,NA,SCROPHULARIACEAE
Pseudoselago serrata,CP_99,1966,cape_point,NA,1,NA,NA,SCROPHULARIACEAE
Pseudoselago serrata,LB2_103,1993,langeberg,2.5,NA,217.8,0.0114784205693297,SCROPHULARIACEAE
Pseudoselago serrata,LB2_101,1993,langeberg,0.1,NA,147.8,0.0006765899864682,SCROPHULARIACEAE
Pseudoselago serrata,LB2_81,1993,langeberg,0.1,NA,93.7,0.00106723585912487,SCROPHULARIACEAE
Pseudoselago spuria,CP_79,1966,cape_point,NA,1,NA,NA,SCROPHULARIACEAE
Pseudoselago spuria,CP_82,1966,cape_point,NA,4,NA,NA,SCROPHULARIACEAE
Pseudoselago spuria,CP_3,2010,cape_point,0.27,3,47.37,0.00569981000633312,SCROPHULARIACEAE
Pseudoselago spuria,CP_13,1966,cape_point,NA,2,NA,NA,SCROPHULARIACEAE
Pseudoselago spuria,CB_123,1996,cederberg,2.5,NA,131.3,0.019040365575019,SCROPHULARIACEAE
Pseudoselago spuria,HK_6,1978,hangklip,0.1,NA,61.2,0.00163398692810458,SCROPHULARIACEAE
Pseudoselago spuria,CB_66,1996,cederberg,2.5,NA,133.8,0.0186846038863976,SCROPHULARIACEAE
Pseudoselago spuria,CB_16,1996,cederberg,2.5,NA,103,0.0242718446601942,SCROPHULARIACEAE
Pseudoselago spuria,CP_9,1996,cape_point,NA,1,NA,NA,SCROPHULARIACEAE
Pseudoselago spuria,CP_42,1966,cape_point,NA,3,NA,NA,SCROPHULARIACEAE
Pseudoselago spuria,CP_87,1966,cape_point,NA,3,NA,NA,SCROPHULARIACEAE
Pseudoselago spuria,CP_76,1966,cape_point,NA,1,NA,NA,SCROPHULARIACEAE
Pseudoselago spuria,CP_39,2010,cape_point,0.025,1,83.825,0.000298240381747689,SCROPHULARIACEAE
Pseudoselago spuria,HK_5,1978,hangklip,0.1,NA,95.7,0.00104493207941484,SCROPHULARIACEAE
Pseudoselago spuria,CP_16,1966,cape_point,NA,1,NA,NA,SCROPHULARIACEAE
Pseudoselago spuria,CP_15,1966,cape_point,NA,3,NA,NA,SCROPHULARIACEAE
Pseudoselago spuria,CP_81,1966,cape_point,NA,1,NA,NA,SCROPHULARIACEAE
Pseudoselago spuria,CP_8,1966,cape_point,NA,1,NA,NA,SCROPHULARIACEAE
Pseudoselago spuria,CP_75,1966,cape_point,NA,3,NA,NA,SCROPHULARIACEAE
Pseudoselago spuria,CP_11,2010,cape_point,0.11,2,50.3,0.0021868787276342,SCROPHULARIACEAE
Pseudoselago spuria,CP_73,1966,cape_point,NA,1,NA,NA,SCROPHULARIACEAE
Psoralea aphylla,CP_49,2010,cape_point,9.5,2,81.45,0.116635972989564,FABACEAE
Psoralea aphylla,LB1_59,1993,langeberg,2.5,NA,322.5,0.00775193798449612,FABACEAE
Psoralea aphylla,HK_52,1978,hangklip,0.1,NA,79.6,0.00125628140703518,FABACEAE
Psoralea aphylla,LB1_120,1993,langeberg,2.5,NA,362.8,0.00689084895259096,FABACEAE
Psoralea aphylla,HK_50,1978,hangklip,0.1,NA,49.3,0.00202839756592292,FABACEAE
Psoralea aphylla,LB1_77,1993,langeberg,2.5,NA,387.6,0.0064499484004128,FABACEAE
Psoralea asarina,CP_86,1966,cape_point,NA,2,NA,NA,FABACEAE
Psoralea asarina,CP_4,1966,cape_point,NA,3,NA,NA,FABACEAE
Psoralea imbricata,CP_14,1966,cape_point,NA,1,NA,NA,FABACEAE
Psoralea laxa,CP_86,1996,cape_point,NA,1,NA,NA,FABACEAE
Psoralea laxa,CP_4,1996,cape_point,NA,2,NA,NA,FABACEAE
Psoralea monophylla,LB2_114,1993,langeberg,2.5,NA,178,0.0140449438202247,FABACEAE
Psoralea monophylla,LB2_91,1993,langeberg,15,NA,188.3,0.079660116834838,FABACEAE
Psoralea monophylla,LB1_64,1993,langeberg,15,NA,350.2,0.0428326670474015,FABACEAE
Psoralea monophylla,LB1_62,1993,langeberg,2.5,NA,332.8,0.00751201923076923,FABACEAE
Psoralea monophylla,LB2_100,1993,langeberg,2.5,NA,210.7,0.0118652112007594,FABACEAE
Psoralea monophylla,LB2_63,1993,langeberg,2.5,NA,216,0.0115740740740741,FABACEAE
Psoralea monophylla,LB1_127,1993,langeberg,2.5,NA,430.4,0.00580855018587361,FABACEAE
